id_objet,nom_objet,auteur_objet,type_objet,categorie_picto,type_vase,matiere_filtre,lieu_creation_nom,lieu_creation_pays,lieu_creation_geoloc,lieu_creation_long,date_creation_debut,date_creation_fin,lieu_decouverte_nom,lieu_decouverte_geoloc,lieu_decouverte_pays,conservation_nom,conservation_ville,conservation_pays,lieu_conservation_geoloc,lieu_conservation_long,URL_objet_AGORHA,image_exists
137239,Canthare étrusque,,vase,vase,Canthare,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137239,0
137063,Canthare étrusque en bucchero,,vase,vase,Canthare,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,Étrurie,"42.4210287479, 11.7527441248",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137063,0
140158,"Coupe à figures noires avec un cavalier, deux femmes et quatre éphèbes",,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140158,0
140599,Coupe à figures rouges avec guerriers et satyres,,vase,vase,Coupe,,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140599,0
140609,Coupe à figures rouges avec satyres et guerriers,,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140609,0
137603,Coupe à figures rouges avec scènes de symposium et femme à l'autel,,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137603,0
140426,Coupe à yeux à figures rouges,,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140426,0
140438,Coupe attique à figures noires,,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Kustodie - Kunstsammlung der Universität Leipzig,Leipzig,Allemagne,"51.338711, 12.379237",12.379237,http://agorha.inha.fr/inhaprod/ark:/54721/003140438,1
136255,Coupe attique à figures noires : biche entre deux panthères,,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136255,0
136627,Coupe attique à figures noires avec Amazonomachie,,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136627,0
137024,Coupe en bucchero,,vase,vase,Coupe,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137024,0
140163,Cratère à colonnettes à figures noires,,vase,vase,Cratère,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Grande Grèce,"39.5232397778, 16.71231",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140163,0
137236,Cratère à colonnettes à figures rouges avec combat entre un cavalier et un guerrier,,vase,vase,Cratère,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137236,0
140470,Cratère en cloche à figures rouges,,vase,vase,Cratère,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140470,0
136593,Cratère en cloche à figures rouges avec satyre et ménade,,vase,vase,Cratère,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Pouilles,"40.936446, 16.724172",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136593,0
136728,Cratère en cloche apulien à figures rouges,,vase,vase,Cratère,terre cuite,Apulie,Italie,"41.25, 15.75",15.75,,,Pouilles,"40.936446, 16.724172",Italie,Musée des Beaux-Arts,Dijon,France,"47.321439, 5.042397",5.042397,http://agorha.inha.fr/inhaprod/ark:/54721/003136728,1
137580,Cratère-skyphos chalcidien,,vase,vase,Cratère,terre cuite,Reggio de Calabre,Italie,"38.11070795, 15.6470268",15.6470268,,,Nola,"40.926823, 14.524545",Italie,Nationalmuseet,Copenhague,Danemark,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003137580,1
136587,Hydrie à figures rouges avec Éros poursuivant une femme,,vase,vase,Hydrie,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136587,0
140143,Hydrie à figures rouges avec scène à la stèle,,vase,vase,Hydrie,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140143,0
137066,Hydrie à figures rouges avec stèle et femmes portant des offrandes - 2,,vase,vase,Hydrie,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137066,0
137065,Hydrie à figures rouges avec une stèle et des femmes portant des offrandes - 1,,vase,vase,Hydrie,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137065,0
140604,Hydrie attique à figures noires,,vase,vase,Hydrie,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Musée des Beaux-Arts,Dijon,France,"47.321439, 5.042397",5.042397,http://agorha.inha.fr/inhaprod/ark:/54721/003140604,1
140152,Kyathos à figures noires avec danse dionysiaque,,vase,vase,Kyathos,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140152,0
136600,Kyathos à figures noires avec ménade courant,,vase,vase,Kyathos,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136600,0
137068,Lécythe à figures noires avec amazonomachie,,vase,vase,Lécythe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Sicile,"37.575998, 14.135206",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137068,0
136598,Lécythe à figures noires avec Dionysos allongé,,vase,vase,Lécythe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Grande Grèce,"39.5232397778, 16.71231",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136598,0
136260,Lécythe aryballisque attique à figures rouges,,vase,vase,Lécythe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-370,-330,Vulci,"42.4192224, 11.6286618333",Italie,Musée des Antiquités,Rouen,France,"49.44707, 1.099298",1.099298,http://agorha.inha.fr/inhaprod/ark:/54721/003136260,1
136630,Lécythe aryballisque sans anse avec Aphrodite,,vase,vase,Lécythe,terre cuite,Apulie,Italie,"41.25, 15.75",15.75,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136630,0
137047,Nestoris lucanienne à figures rouges avec une femme dans un naïskos,,vase,vase,Nestoris,terre cuite,Metaponto (Bernalda),,,,,,Pouilles,"40.936446, 16.724172",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137047,0
140185,Oenochoé (ou olpè ?) à figures noires,,vase,vase,Oenochoé,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140185,0
136258,Oenochoé à figures noires avec aurige,,vase,vase,Oenochoé,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136258,0
140162,Oenochoé à figures rouges avec une poursuite amoureuse,,vase,vase,Oenochoé,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140162,0
137044,Oenochoé attique à figures noires,,vase,vase,Oenochoé,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Musées royaux d'Art et d'Histoire,Bruxelles,Belgique,"50.839402, 4.392404",4.392404,http://agorha.inha.fr/inhaprod/ark:/54721/003137044,0
136638,Oenochoé attique à figures noires,,vase,vase,Oenochoé,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-520,Vulci,"42.4192224, 11.6286618333",Italie,National Museum of Antiquities of Scotland,Édimbourg,Royaume-Uni,"55.947196, -3.189203",-3.189203,http://agorha.inha.fr/inhaprod/ark:/54721/003136638,0
137021,Oenochoé étrusque à décor surpeint,,vase,vase,Oenochoé,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,Grande Grèce,"39.5232397778, 16.71231",Italie,Musée des Antiquités,Rouen,France,"49.44707, 1.099298",1.099298,http://agorha.inha.fr/inhaprod/ark:/54721/003137021,1
137592,Oenochoé étrusque à têtes féminines,,vase,vase,Oenochoé,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137592,0
136634,Olpè à figures rouges avec jeune homme en armes,,vase,vase,Olpè,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136634,0
137022,Olpè corinthienne,,vase,vase,Olpè,terre cuite,Corinthe,Grèce,"37.8999471665, 22.8986794852",22.8986794852,,,Grande Grèce,"39.5232397778, 16.71231",Italie,Nationalmuseet,Copenhague,Danemark,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003137022,1
137019,Olpè étrusque en bucchero,,vase,vase,Olpè,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137019,0
140440,Pélikè à figures rouges,,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140440,0
136729,Pélikè à figures rouges avec Eros en vol,,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136729,0
136586,Pélikè à figures rouges avec Éros en vol s'approchant d'un jeune homme,,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136586,0
140471,Pélikè à figures rouges avec jeunes hommes drapés,,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140471,0
136342,Pélikè attique à figures rouges,,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Nationalmuseet,Copenhague,Danemark,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003136342,1
137232,Rhyton attique à figures rouges avec crocodile dévorant un jeune Noir,,vase,vase,Rhyton,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-470,-450,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137232,0
140444,Vase plastique en forme de lièvre,,vase plastique,vase,Vase,terre cuite,Rhodes,Grèce,"36.195597, 27.964125",27.964125,,,Vulci,"42.4192224, 11.6286618333",Italie,Antikensammlung,Berlin,Allemagne,"52.519597, 13.399016",13.399016,http://agorha.inha.fr/inhaprod/ark:/54721/003140444,1
140454,Coupe attique à figures rouges,Douris,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-500,-480,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140454,0
136343,Amphore attique à figures noires et son couvercle,Exékias,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-550,-540,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003136343,1
136344,Amphore attique à figures noires,Groupe de Léagros - peintre,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-520,-510,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003136344,0
140451,Cratère en cloche attique à figures rouges,Groupe de Polygnotos - peintre,vase,vase,Cratère,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-450,-440,Sant'Agata de' Goti,"41.077975, 14.521557",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003140451,1
137094,Coupe attique à figures rouges,Groupe de Thorvaldsen,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-500,Vulci,"42.4192224, 11.6286618333",Italie,The Metropolitan Museum of Art,New York,Etats-Unis,"40.779721, -73.96319",-73.96319,http://agorha.inha.fr/inhaprod/ark:/54721/003137094,1
137237,Cratère en calice attique à figures rouges,Myson,vase,vase,Cratère,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-490,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003137237,1
136589,Oenochoé attique à figures rouges,Peintre d'Achille,vase,vase,Oenochoé,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-460,-450,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003136589,1
136637,Amphore attique à figures noires,Peintre de Berlin 1686,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-540,-530,Vulci,"42.4192224, 11.6286618333",Italie,"BnF - département des Monnaies, médailles et antiques",Paris,France,"48.833754, 2.376141",2.376141,http://agorha.inha.fr/inhaprod/ark:/54721/003136637,1
137218,Rhyton attique à figures rouges,Peintre de Carlsruhe,vase plastique,vase,Rhyton,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-460,-450,Nola,"40.926823, 14.524545",Italie,Museum of Fine Arts,Boston,Etats-Unis,"42.339397, -71.094005",-71.094005,http://agorha.inha.fr/inhaprod/ark:/54721/003137218,1
136595,Coupe attique à figures rouges,Peintre de Charops,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-500,Vulci,"42.4192224, 11.6286618333",Italie,Nationalmuseet,Copenhague,Danemark,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003136595,1
137046,Hydrie attique à figures rouges,Peintre de Cléophon,vase,vase,Hydrie,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,"BnF - département des Monnaies, médailles et antiques",Paris,France,"48.833754, 2.376141",2.376141,http://agorha.inha.fr/inhaprod/ark:/54721/003137046,1
136640,Amphore attique à figures rouges,Peintre de Diogène,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-480,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003136640,1
136599,Lécythe attique à figures noires,Peintre de Géla,vase,vase,Lécythe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Sicile,"37.575998, 14.135206",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003136599,1
140413,Pélikè attique à figures rouges,Peintre de Géras,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-480,-470,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140413,0
137067,Lécythe attique à figures rouges,Peintre de Klugmann,vase,vase,Lécythe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-435,-425,Grande Grèce,"39.5232397778, 16.71231",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003137067,1
136632,Pélikè attique à figures rouges,Peintre de l'Ethiopien,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-450,Nola,"40.926823, 14.524545",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003136632,0
140412,Pélikè attique à figures rouges,Peintre de l'Ethiopien,vase,vase,Péliké,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-460,-450,Nola,"40.926823, 14.524545",Italie,Nationalmuseet,Copenhague,Danemark,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003140412,1
136590,Coupe attique à figures rouges,Peintre de Magnoncourt,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-500,Vulci,"42.4192224, 11.6286618333",Italie,The Metropolitan Museum of Art,New York,Etats-Unis,"40.779721, -73.96319",-73.96319,http://agorha.inha.fr/inhaprod/ark:/54721/003136590,1
140794,Skyphos attique à figures rouges,Peintre de Penthésilée,vase,vase,Skyphos,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-460,-450,Pouilles,"40.936446, 16.724172",Italie,"BnF - département des Monnaies, médailles et antiques",Paris,France,"48.833754, 2.376141",2.376141,http://agorha.inha.fr/inhaprod/ark:/54721/003140794,1
136588,Rhyton attique à figures rouges en forme de tête de sanglier,Peintre de Sotadès,vase plastique,vase,Rhyton,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-450,Nola,"40.926823, 14.524545",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003136588,0
136208,Coupe attique à figures rouges,Peintre de Tarquinia,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-480,-470,Vulci,"42.4192224, 11.6286618333",Italie,Nationalmuseet,Copenhague,Danemark,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003136208,1
140482,Coupe attique à fond blanc et à figures rouges,Peintre de Tarquinia,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-470,-460,Nola,"40.926823, 14.524545",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003140482,1
136591,Oenochoé attique à figures noires,Peintre de Thésée,vase,vase,Oenochoé,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,-500,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003136591,1
137069,Amphore chalcidienne à figures noires,Peintre des Inscriptions,vase,vase,Amphore,terre cuite,Reggio de Calabre,Italie,"38.11070795, 15.6470268",15.6470268,-540,-530,Vulci,"42.4192224, 11.6286618333",Italie,"BnF - département des Monnaies, médailles et antiques",Paris,France,"48.833754, 2.376141",2.376141,http://agorha.inha.fr/inhaprod/ark:/54721/003137069,1
80461,Amphore à col attique à figures rouges,Peintre des Niobides,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-460,-450,Nola,"40.926823, 14.524545",Italie,Ashmolean Museum,Oxford,Royaume-Uni,"51.755511, -1.259117",-1.259117,http://agorha.inha.fr/inhaprod/ark:/54721/00380461,1
140437,Hydrie attique à figures noires sur fond blanc,Psiax - peintre,vase,vase,Hydrie,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-525,-510,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Petit Palais,Paris,France,"48.866062, 2.314611",2.314611,http://agorha.inha.fr/inhaprod/ark:/54721/003140437,1
255301,Amulette : portrait et cartouche de Thoutmôsis III,,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003255301,0
257106,Scarabée (1),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257106,0
257107,Scarabée (2),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257107,0
257108,Scarabée (3),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257108,0
257109,Scarabée (4),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257109,0
257110,Scarabée (5),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257110,0
257111,Scarabée (6),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257111,0
257112,Scarabée (7),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257112,0
257113,Scarabée (8),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257113,0
255299,Scarabée au nom d'Aménophis II (1),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003255299,0
255300,Scarabée au nom d'Aménophis II (2),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003255300,0
255302,Scarabée au nom de Thoutmôsis III,,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003255302,0
257114,Scarabée avec hiéroglyphes (1),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257114,0
257115,Scarabée avec hiéroglyphes (2),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257115,0
257116,Scarabée avec hiéroglyphes (3),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257116,0
257117,Scarabée avec hiéroglyphes (4),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257117,0
257118,Scarabée avec hiéroglyphes (5),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257118,0
257119,Scarabée avec hiéroglyphes (6),,amulette,bijou,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003257119,0
257164,Bas-relief : sirène,,bas-relief,sculpture,,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,,,,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,https://agorha.inha.fr/inhaprod/ark:/54721/003257164,1
255151,Bas-relief : trois hoplites,,bas-relief,sculpture,,terre cuite,Rome,Italie,"41.89193, 12.51133",12.51133,,,,,,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,https://agorha.inha.fr/inhaprod/ark:/54721/003255151,1
255211,Bague à scarabée-sceau : enfant tenant un scorpion,,bijou,bijou,,métal précieux,Egypte,Egypte,"26.205406, 30.18163",30.18163,-1800,-1700,,,,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,https://agorha.inha.fr/inhaprod/ark:/54721/003255211,1
256948,Collier en corail,,bijou,bijou,,pierre,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003256948,0
255297,Phallus en améthyste,,bijou,bijou,,pierre,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,https://agorha.inha.fr/inhaprod/ark:/54721/003255297,0
